Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,High_Low_Range,Open_Close_Change,SMA_5,SMA_20,SMA_50,EMA_20,EMA_50,Price_SMA20_Ratio,Price_SMA50_Ratio,SMA20_SMA50_Ratio,Momentum_10,RSI_14,MACD,MACD_Signal,MACD_Histogram,Volatility_10,Volatility_20,ATR_14,Volume_Change,Volume_SMA_20,Relative_Volume,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_5,Volume_Lag_1,Target
2021-11-10,17973.44921875,18061.25,17915.0,18017.19921875,261400,-0.0014991358050348,-0.0015002606334366,0.0081172438748305,0.0024341460265934,17975.2,18088.79501953125,17756.8630078125,17975.50152787797,17715.02842356005,0.9960419806458116,1.0146611600721906,1.01869316734452,-0.0137505838772786,41.96054975981061,58.777021989455534,93.02066178056243,-34.243639791106915,0.009488302073234,0.0081126614360951,235.146484375,-0.0325684678016284,346730.0,0.7539007296743864,-0.0013449214352717,0.0084697040421863,0.0049133761659847,-0.0022700482713416,270200.0,0
2021-11-11,17967.44921875,17971.349609375,17798.19921875,17873.599609375,232100,-0.007970140510272,-0.0080020718582044,0.0096874940923584,-0.0052233129050429,17984.080078125,18082.8775390625,17775.713984375,17965.796583258638,17721.246901435145,0.988426735223118,1.0055067056707845,1.0172799559532462,-0.0185245483540015,40.52112415731977,44.746979309205926,83.36592528629114,-38.61894597708522,0.0097100832526555,0.0082926003398676,223.50013950892856,-0.1120887528691659,340555.0,0.6815345538899737,-0.0014991358050348,-0.0013449214352717,0.0084697040421863,-0.0033400508475575,261400.0,1
2021-11-12,17977.599609375,18123.0,17905.900390625,18102.75,249100,0.0128206066843303,0.0127391184530934,0.0119926314717377,0.0069614627839267,18021.269921875,18079.9275390625,17795.125,17978.839765805435,17736.207807261217,1.00126230931447,1.0172870378825662,1.0160045259059716,0.0137479175124948,49.6571858712747,51.52464678269462,76.99766958557184,-25.473022802877225,0.008449119469788,0.008529440772504,221.32156808035717,0.0732442912537698,327675.0,0.7602044708934157,-0.007970140510272,-0.0014991358050348,-0.0013449214352717,0.0049133761659847,232100.0,1
2021-11-15,18140.94921875,18210.150390625,18071.30078125,18109.44921875,280400,0.0003700663573213,0.0003699978996557,0.0076672464025708,-0.001736403074622,18029.449609375,18068.4724609375,17815.788984375,17991.278761323963,17750.844725358817,1.0022678595493386,1.0164831450705072,1.0141831201965914,0.024774077035683,49.54898238010508,56.78202026725194,72.95453972190786,-16.172519454655927,0.0073953583292331,0.0082116353843685,211.7465122767857,0.125652348454436,314760.0,0.8908374634642268,0.0128206066843303,-0.007970140510272,-0.0014991358050348,0.0084697040421863,249100.0,0
2021-11-16,18127.05078125,18132.650390625,17958.80078125,17999.19921875,267400,-0.0060879819517564,-0.0061065892730084,0.009658741328553,-0.0070530812785191,18020.439453125,18044.5798828125,17831.0899609375,17992.033090602636,17760.584117256512,0.9974850805972088,1.0094278733482236,1.0119729036386833,0.0038789840632567,42.24473880550826,51.45908473216332,68.65544872395895,-17.196363991795636,0.0064792244425549,0.0080637010187684,209.08231026785717,-0.0463623395149785,304635.0,0.8777717596467904,0.0003700663573213,0.0128206066843303,-0.007970140510272,-0.0013449214352717,280400.0,0
2021-11-17,17939.349609375,18022.650390625,17879.25,17898.650390625,295700,-0.005586294529162,-0.0056019562269169,0.0080117990739743,-0.0022687120568033,17996.7296875,18018.57490234375,17842.5909765625,17983.139500128575,17765.99848091802,0.9933443953049168,1.0031418875283382,1.009863137366788,0.0005422997044919,41.22115527152339,38.68127618920698,62.660614217008565,-23.97933802780158,0.006712423469671,0.0081115281168271,206.88588169642856,0.1058339566192969,301010.0,0.9823593900534866,-0.0060879819517564,0.0003700663573213,0.0128206066843303,-0.0014991358050348,267400.0,0
2021-11-18,17890.55078125,17945.599609375,17688.5,17764.80078125,278400,-0.0074781956434608,-0.0075062975371328,0.0144724172559456,-0.0070288501196839,17974.969921875,17993.4849609375,17850.3309765625,17962.345336425853,17765.95151230359,0.9872907232710084,0.995208481264308,1.008019682355636,-0.0036119646603238,47.03470102689781,17.55189864911881,53.63887110343062,-36.086972454311805,0.007066201894301,0.008078259726424,197.3037109375,-0.0585052417991207,296365.0,0.939382180756837,-0.005586294529162,-0.0060879819517564,0.0003700663573213,-0.007970140510272,295700.0,0
2021-11-22,17796.25,17805.25,17280.44921875,17416.55078125,356400,-0.0196033721001568,-0.0197980668487385,0.0301323027642752,-0.0213359117089274,17837.730078125,17955.40751953125,17851.42,17910.364902599584,17752.24952285051,0.9699891669016644,0.9756395167023127,1.0058251679435728,-0.0279207212329732,42.59078362031701,-26.983105391111167,37.51447580452226,-64.49758119563343,0.0090580846374325,0.0090481216607574,213.1644810267857,0.2801724137931034,295890.0,1.20450167291899,-0.0074781956434608,-0.005586294529162,-0.0060879819517564,0.0128206066843303,278400.0,1
2021-11-23,17281.75,17553.69921875,17216.099609375,17503.349609375,308800,0.0049836979327988,0.0049713204170886,0.0192877144609039,0.0128227528679097,17716.51015625,17924.82998046875,17854.4169921875,17871.6015413401,17742.488741929905,0.9764862276767478,0.98033722507063,1.0039437293478728,-0.0312809355170596,36.25102991606972,-54.64357975577877,19.082864692462056,-73.72644444824083,0.0086359113947278,0.0091786168981267,217.10379464285717,-0.1335578002244668,295095.0,1.046442671004253,-0.0196033721001568,-0.0074781956434608,-0.005586294529162,0.0003700663573213,356400.0,0
2021-11-24,17550.05078125,17600.599609375,17354.0,17415.05078125,298100,-0.0050446817378146,-0.0050574491010214,0.0141601429977168,-0.0076922854345373,17599.68046875,17889.3125,17855.3330078125,17828.120516569616,17729.64803758952,0.97348910313071,0.9753416961548766,1.0019030444390271,-0.0348697905842581,35.17119654233343,-82.73595388330068,-1.280899022690491,-81.45505486061019,0.0086281714095232,0.0091909217808545,222.95731026785717,-0.0346502590673575,289065.0,1.031255945894522,0.0049836979327988,-0.0196033721001568,-0.0074781956434608,-0.0060879819517564,308800.0,1
2021-11-25,17417.30078125,17564.349609375,17351.69921875,17536.25,255900,0.006959452503032,0.0069353472882373,0.0121263320621569,0.0068293715681852,17527.200390625,17852.70498046875,17858.9519921875,17800.323324515364,17722.063800821306,0.9822741158376304,0.9819305190848452,0.9996502027822526,-0.026693894700875,41.172759438126334,-94.13447509280375,-19.851614236713147,-74.28286085609062,0.0092413331035928,0.0091409923590031,221.6608537946429,-0.1415632338141563,284790.0,0.8985568313494153,-0.0050446817378146,0.0049836979327988,-0.0196033721001568,-0.005586294529162,298100.0,0
2021-11-26,17338.75,17355.400390625,16985.69921875,17026.44921875,356300,-0.0290712541877539,-0.0295021956571138,0.0217133453443642,-0.0180117241006416,17379.530078125,17793.47998046875,17851.8809765625,17726.621028728187,17694.784797602824,0.9568925942221144,0.953762196885796,0.9967285802448256,-0.0473967420743079,28.613223339013203,-142.6600514667116,-44.41330168271284,-98.24674978399877,0.0125272890962686,0.0110156460090079,239.61439732142856,0.3923407581086362,285845.0,1.246479735520999,0.006959452503032,-0.0050446817378146,0.0049836979327988,-0.0074781956434608,255900.0,1
2021-11-29,17055.80078125,17160.69921875,16782.400390625,17053.94921875,348900,0.0016151341742889,0.0016138312478338,0.022182476520399,-0.0001085591068837,17307.009765625,17753.31494140625,17842.5709765625,17662.557046825503,17669.65399058899,0.960606471244133,0.9558011141528644,0.994997579929849,-0.0579359921144577,24.081561784029304,-176.8591776688736,-70.902476879945,-105.9567007889286,0.0112165416337879,0.0103712575981858,248.65708705357144,-0.0207690148751052,284580.0,1.2260172886358844,-0.0290712541877539,0.006959452503032,-0.0050446817378146,-0.0196033721001568,356300.0,0
2021-11-30,17051.150390625,17324.650390625,16931.400390625,16983.19921875,498000,-0.004148599194972,-0.0041572285072535,0.0231552368275724,-0.0039851370915337,17202.9796875,17718.8923828125,17829.6449609375,17597.8563012945,17642.734195614914,0.9584797317931604,0.9525259339688504,0.9937882903239158,-0.0621912895525234,23.523322526751656,-207.2817503039696,-98.17833156474993,-109.10341873921968,0.0110219704374399,0.010205252724619,267.49288504464283,0.4273430782459158,292655.0,1.7016623669508466,0.0016151341742889,-0.0290712541877539,0.006959452503032,0.0049836979327988,348900.0,1
2021-12-01,17104.400390625,17213.05078125,17064.25,17166.900390625,295500,0.0108166411704213,0.0107585597624502,0.0086678886615583,0.0036540304583992,17153.349609375,17680.7548828125,17821.2799609375,17556.81288123074,17624.074046399623,0.970937072789408,0.9632810004810634,0.9921147595215934,-0.0462408809419689,30.320769028399184,-214.10068950891215,-121.36280315358238,-92.7378863553298,0.0122924871853607,0.0099178793310447,273.4644252232143,-0.4066265060240963,293370.0,1.0072604560793537,-0.004148599194972,0.0016151341742889,-0.0290712541877539,-0.0050446817378146,498000.0,1
2021-12-02,17183.19921875,17420.349609375,17149.30078125,17401.650390625,279900,0.0136745711024337,0.0135819178616608,0.0155760414696657,0.0127130675198498,17126.4296875,17656.38994140625,17821.3749609375,17542.03550117305,17615.351550094736,0.9855723875816846,0.976448249855441,0.9907422957042944,-0.0277674567161957,39.51944496491995,-198.2767736209462,-136.74559724705514,-61.53117637389104,0.0135723593016041,0.0105246115580093,280.45717075892856,-0.0527918781725887,292545.0,0.9567758806337486,0.0108166411704213,-0.004148599194972,0.0016151341742889,0.006959452503032,295500.0,0
2021-12-03,17424.900390625,17489.80078125,17180.80078125,17196.69921875,292500,-0.0117776858673942,-0.011847592241934,0.0179685645523816,-0.0130962683722299,17160.4796875,17624.76494140625,17814.0689453125,17509.146331418473,17598.93381161063,0.9757122591944142,0.9653436994962932,0.9893733428063292,-0.0319790561963186,29.66076874645958,-199.9689355834089,-149.3902649143259,-50.57867066908298,0.0138064650310926,0.0107768238365597,284.7142857142857,0.045016077170418,290620.0,1.0064689284976946,0.0136745711024337,0.0108166411704213,-0.004148599194972,-0.0290712541877539,279900.0,0
2021-12-06,17209.05078125,17216.75,16891.69921875,16912.25,231700,-0.0165409195759996,-0.016679248094838,0.019219842495824,-0.0172467839756378,17132.13984375,17574.53740234375,17801.3809375,17452.29906175957,17572.00503468472,0.962315514361395,0.9500526986854724,0.987256969784946,-0.0289552614397629,26.104739554502142,-221.706961003194,-163.85360413209955,-57.85335687109446,0.0134209651302724,0.0111440272253889,298.01436941964283,-0.2078632478632478,299780.0,0.7729001267596237,-0.0117776858673942,0.0136745711024337,0.0108166411704213,0.0016151341742889,292500.0,1
2021-12-07,17044.099609375,17251.650390625,16987.75,17176.69921875,254100,0.0156365485816494,0.0155155573824794,0.0153638593343316,0.0077797954960357,17170.83984375,17529.94482421875,17788.4559375,17426.051457663423,17556.502845824536,0.97984901783714,0.965609341198617,0.9854674787857062,-0.018662164552209,34.53538588090132,-215.11593827222168,-174.106070960124,-41.0098673120977,0.0144835725124468,0.0116247252018786,309.8394252232143,0.0966767371601209,295540.0,0.8597820937944103,-0.0165409195759996,-0.0117776858673942,0.0136745711024337,-0.004148599194972,231700.0,1
2021-12-08,17315.25,17484.599609375,17308.94921875,17469.75,257800,0.0170609485278816,0.0169170449933063,0.0100545451780935,0.0089227703902629,17231.409765625,17501.21982421875,17780.786953125,17430.21322360024,17553.100773439262,0.9982018496690612,0.9825071323364384,0.9842770103683676,0.0031409164082882,42.48017801264416,-184.1232975910061,-176.10951628630042,-8.013781304705702,0.0155744767595234,0.0124132655992113,321.5894252232143,0.0145611963793781,294920.0,0.8741353587413536,0.0156365485816494,-0.0165409195759996,-0.0117776858673942,0.0108166411704213,254100.0,1
2021-12-09,17524.400390625,17543.25,17379.599609375,17516.849609375,237200,0.0026960665936832,0.0026924387253313,0.0093424556512384,-0.0004308724453727,17254.449609375,17476.20234375,17774.021953125,17438.46430795974,17551.679159162235,1.002325863756066,0.9855309988685602,0.9832441070366384,-0.0011063021241713,45.51633285183,-153.98580915738785,-171.68477486051793,17.698965703130085,0.0154311735031505,0.0124507019653267,314.9144810267857,-0.0799069045771916,293710.0,0.8075993326750877,0.0170609485278816,0.0156365485816494,-0.0165409195759996,0.0136745711024337,257800.0,0
2021-12-10,17476.05078125,17534.349609375,17405.25,17511.30078125,204500,-0.0003167708948091,-0.0003168210773069,0.007372359768569,0.0020170460958959,17317.369921875,17458.08740234375,17769.2759765625,17445.401114939767,17550.095693361753,1.0030480646407525,0.985481952351195,0.9824872676506794,0.0284763755654977,51.95574734608245,-129.06163431871755,-163.16014675215789,34.098512433440334,0.0115185521961216,0.0123547094790231,286.65011160714283,-0.1378583473861719,292330.0,0.6995518763041768,0.0026960665936832,0.0170609485278816,0.0156365485816494,-0.0117776858673942,237200.0,0
2021-12-13,17619.099609375,17639.5,17355.94921875,17368.25,256600,-0.0081690551168631,-0.0082026046847206,0.016325811826177,-0.0142373682501644,17408.569921875,17421.36240234375,17762.4149609375,17438.053389707406,17542.96448970051,0.9969513060392678,0.9778090444455704,0.9807992010464917,0.0184297946017359,47.274678635790906,-119.47481738735225,-154.42308087919676,34.94826349184453,0.0120381869895809,0.0120094760068202,282.7894810267857,0.2547677261613692,292705.0,0.8766505526041578,-0.0003167708948091,0.0026960665936832,0.0170609485278816,-0.0165409195759996,204500.0,0
2021-12-14,17283.19921875,17376.19921875,17225.80078125,17324.900390625,271000,-0.0024959111813221,-0.002499031160176,0.0086810564048832,0.0024128155526761,17438.21015625,17382.1349609375,17756.5499609375,17427.27691360432,17534.41295640343,0.9967072761521458,0.9756906847747968,0.9789139781757338,0.0201199531062292,48.147836045549504,-114.06033059768016,-146.35053082289346,32.29020022521331,0.0119577624811925,0.011995911428679,275.91796875,0.0561184723304755,292235.0,0.9273358769483464,-0.0081690551168631,-0.0003167708948091,0.0026960665936832,0.0156365485816494,256600.0,0
2021-12-15,17323.650390625,17351.19921875,17192.19921875,17221.400390625,215000,-0.0059740603216401,-0.0059919764101691,0.009232698642008,-0.0059023356910581,17388.540234375,17343.24501953125,17750.336953125,17407.66962570153,17522.137953823887,0.9929745195452736,0.9702013227187284,0.97706567854634,0.0031747140578599,43.48394096204669,-116.77478874710869,-140.4353824077365,23.660593660627825,0.0117649515132765,0.0119939814526903,272.08579799107144,-0.2066420664206641,289615.0,0.7423648636983582,-0.0024959111813221,-0.0081690551168631,-0.0003167708948091,0.0170609485278816,271000.0,1
2021-12-16,17373.0,17379.349609375,17184.94921875,17248.400390625,219500,0.0015678167505297,0.0015665890089298,0.0112706329991424,-0.007172026096529,17334.850390625,17310.73251953125,17741.4799609375,17392.50112712281,17511.40314742393,0.9963992206086066,0.9722075288308448,0.9757208844834449,-0.0088066359546311,55.74065972702832,-115.41688799527036,-135.43168352524327,20.0147955299729,0.0108366282927565,0.0119943534311429,259.56431361607144,0.0209302325581395,285805.0,0.7680061580448208,-0.0059740603216401,-0.0024959111813221,-0.0081690551168631,0.0026960665936832,215000.0,0
2021-12-17,17276.0,17298.150390625,16966.44921875,16985.19921875,354600,-0.01525945397337,-0.0153770775563578,0.0195288361121389,-0.0168326453606158,17229.630078125,17271.75244140625,17724.7379296875,17353.710469182544,17490.76769924064,0.9834091402347056,0.958276465701711,0.9744433181422368,-0.0122988718538146,48.41505981348136,-134.0338183478707,-135.15211048976877,1.1182921418980527,0.0112817051832468,0.012314543796638,256.2359095982143,0.6154897494305238,289615.0,1.2243840961276178,0.0015678167505297,-0.0059740603216401,-0.0024959111813221,-0.0003167708948091,219500.0,0
2021-12-20,16824.25,16840.099609375,16410.19921875,16614.19921875,330600,-0.0218425462793778,-0.0220846262813664,0.0258754806635419,-0.0124850011887602,17078.819921875,17231.63486328125,17704.1019140625,17283.280826284208,17456.392464711596,0.9641684814337066,0.9384378433538736,0.973313130873588,-0.0176233665686115,42.52764637947128,-176.6877231158869,-143.45923301499238,-33.22849010089453,0.0121961969750415,0.0124953808689575,258.8537946428572,-0.0676818950930626,288325.0,1.1466227347611202,-0.01525945397337,0.0015678167505297,-0.0059740603216401,-0.0081690551168631,354600.0,1
2021-12-21,16773.150390625,16936.400390625,16688.25,16770.849609375,241000,0.009428705444209,0.0093845326454953,0.0147965306710688,-0.0001371704895274,16968.009765625,17195.00986328125,17683.7119140625,17234.477853245236,17429.508431168982,0.9753323634427208,0.9483783546619774,0.9723642834063236,-0.0236279161791443,41.89102077051659,-195.5961618088841,-153.88661877377072,-41.70954303511334,0.0113553728145396,0.0126693830341931,265.4501953125,-0.2710223835450696,284935.0,0.845806938424553,-0.0218425462793778,-0.01525945397337,0.0015678167505297,-0.0024959111813221,330600.0,1
2021-12-22,16865.55078125,16971.0,16819.5,16955.44921875,207900,0.0110071709945933,0.0109470329850817,0.0089351805455242,0.0053302995357817,16914.81953125,17172.02978515625,17664.9169140625,17207.903697579022,17410.917873819217,0.9873875966256788,0.9598374734076606,0.9720979650623842,-0.0294395043575322,40.67266401176497,-193.4555547742348,-161.80040597386355,-31.655148800371222,0.0103389071792755,0.0129769509073883,260.3860212053572,-0.1373443983402489,280425.0,0.741374699117411,0.009428705444209,-0.0218425462793778,-0.01525945397337,-0.0059740603216401,241000.0,1
2021-12-23,17066.80078125,17118.650390625,17015.55078125,17072.599609375,197000,0.0069093062126275,0.006885546336514,0.0060388934159965,0.0003397724154236,16879.659375,17148.847265625,17647.449921875,17195.017593940545,17397.650490899836,0.9955537736695084,0.9674258708739872,0.9717464756405428,-0.0253612955472448,47.306982543852286,-180.22848898755183,-165.4860225766012,-14.742466410950612,0.0106744743697109,0.0129752846620358,249.97181919642856,-0.0524290524290523,277480.0,0.7099610782759118,0.0110071709945933,0.009428705444209,-0.0218425462793778,0.0015678167505297,207900.0,0
2021-12-24,17149.5,17155.599609375,16909.599609375,17003.75,182600,-0.0040327548791804,-0.004040908363189,0.0144673968977431,-0.0084987900521881,16883.36953125,17147.7123046875,17627.6859375,17176.801632612875,17382.203412825333,0.9916045766263442,0.9646047734392252,0.972771602891368,-0.0289841849894699,52.190567392865695,-173.30379387419453,-167.04957683611988,-6.254217038074643,0.0106521156693297,0.0111934242343676,244.32533482142856,-0.0730964467005076,268795.0,0.6793281125020927,0.0069093062126275,0.0110071709945933,0.009428705444209,-0.01525945397337,197000.0,1
2021-12-27,16937.75,17112.05078125,16833.19921875,17086.25,144800,0.0048518709108285,0.0048401385192229,0.0163202319116248,0.0087673982671842,16977.7796875,17149.32734375,17606.1759375,17168.177667602125,17370.597396636105,0.9963218765094604,0.9704691161018906,0.9740517989044434,-0.0162365235415197,47.62793575603849,-159.3222943537694,-165.5041203396498,6.181825985880408,0.0107344979413927,0.0112420606423337,240.0004185267857,-0.2070098576122672,258590.0,0.5599597818941181,-0.0040327548791804,0.0069093062126275,0.0110071709945933,-0.0218425462793778,182600.0,1
2021-12-28,17177.599609375,17250.25,17161.150390625,17233.25,176000,0.0086034091740434,0.0085666107599145,0.0051702151001697,0.0032397070539837,17070.259765625,17161.8298828125,17584.069921875,17174.375032592397,17365.211224219005,1.0041615677159828,0.980048991875392,0.9759873544100718,-0.0052900962521317,43.28315819369498,-134.82599365424903,-159.36849500256966,24.542501348320627,0.0111961811937765,0.0113483048313192,229.72181919642856,0.2154696132596685,242490.0,0.7258031259020991,0.0048518709108285,-0.0040327548791804,0.0069093062126275,0.009428705444209,144800.0,0
2021-12-29,17220.099609375,17285.94921875,17176.650390625,17213.599609375,161700,-0.0011402602889762,-0.0011409108803489,0.0063495625903528,-0.0003774658769372,17121.88984375,17164.16484375,17558.8008984375,17178.110706571693,17359.265670695713,1.0028801148249866,0.980340269756506,0.977524885841002,-0.0004529702041099,41.25097766087171,-115.66480923975904,-150.62775785000755,34.9629486102485,0.0110372149119998,0.0111042049714949,225.8395647321429,-0.08125,235800.0,0.6857506361323156,0.0086034091740434,0.0048518709108285,-0.0040327548791804,0.0110071709945933,176000.0,0
2021-12-30,17201.44921875,17264.05078125,17146.349609375,17203.94921875,320800,-0.0005606259494814,-0.0005607831589689,0.0068415205356873,0.000145336591598,17148.159765625,17154.27978515625,17534.5048828125,17180.571517255343,17353.17482944294,1.0028954543248578,0.981148274999968,0.9783156068450528,-0.0025771185077058,41.15358064001116,-100.10419951485164,-140.52304618297637,40.41884666812473,0.0110231874378683,0.0106436321512831,225.025390625,0.983920841063698,237845.0,1.3487775652210474,-0.0011402602889762,0.0086034091740434,0.0048518709108285,0.0069093062126275,161700.0,1
2021-12-31,17244.5,17400.80078125,17238.5,17354.05078125,167000,0.0087248317576065,0.0086869903602652,0.009352328358135,0.0063527954565223,17218.219921875,17162.14736328125,17516.25390625,17197.0933519215,17353.2091804942,1.0111817836024024,0.9907398507769904,0.979784116805797,0.0217160574774315,49.59295971476946,-74.79813620314235,-127.37806418700958,52.57992798386724,0.0099281670189587,0.010487910592783,218.83258928571428,-0.479426433915212,231570.0,0.7211642267996718,-0.0005606259494814,-0.0011402602889762,0.0086034091740434,-0.0040327548791804,320800.0,1
2022-01-03,17387.150390625,17646.650390625,17383.30078125,17625.69921875,200500,0.0156533158122078,0.0155320663316478,0.0149412290602832,0.0137198346345254,17326.109765625,17197.81982421875,17505.2058984375,17237.912958286117,17363.89506434737,1.0248798626165796,1.0068832849502931,0.9824403051296764,0.0608816583142008,57.62480431637723,-32.44908718453007,-108.39226878651368,75.94318160198361,0.0061237311202415,0.0101870887725402,228.98981584821428,0.2005988023952096,230010.0,0.8717012303812878,0.0087248317576065,-0.0005606259494814,-0.0011402602889762,0.0048518709108285,167000.0,1
2022-01-04,17681.400390625,17827.599609375,17593.55078125,17805.25,247400,0.0101868742352642,0.0101353377336508,0.0131449335519018,0.0070045135927506,17440.509765625,17229.24736328125,17499.012890625,17291.945057496963,17381.20310103963,1.0334316772273129,1.0175002505163628,0.9845839574477784,0.0616784727499293,64.2502948442069,15.423296587137884,-83.62915571178337,99.05245229892124,0.0061754480642365,0.0098796306983771,234.35044642857144,0.2339152119700749,229675.0,1.0771742679873737,0.0156533158122078,0.0087248317576065,-0.0005606259494814,0.0086034091740434,200500.0,1
